label,confidence,x1,y1,x2,y2,metadata
car,0.9331738948822021,0.453857421875,449.7723693847656,185.36920166015625,639.7320556640625,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.9227921366691589,0.683563232421875,349.47625732421875,259.95361328125,454.564697265625,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.895693838596344,295.88409423828125,346.3118896484375,403.68951416015625,398.3624267578125,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.807041585445404,421.96435546875,336.1715087890625,476.918701171875,369.4080810546875,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7681664228439331,473.992919921875,328.67205810546875,521.55615234375,357.05804443359375,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7029886245727539,339.13702392578125,324.4754638671875,368.86541748046875,338.4071044921875,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6535703539848328,547.9879150390625,334.6475830078125,579.049072265625,355.9554443359375,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6374425888061523,530.5823974609375,325.28179931640625,552.6011962890625,342.25103759765625,"[{'copyright': '© Google', 'date': '2022-02', 'location': {'lat': 33.88862691698314, 'lng': -84.31333343201624}, 'pano_id': 'L4v85a-myrHebvfXof6nFw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7917433381080627,360.69207763671875,342.86956787109375,445.57305908203125,374.46380615234375,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04005449418226, 'lng': -84.32187654666063}, 'pano_id': '5X8p5Ht8ivQ-moSAlzudmw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7740173935890198,214.98733520507812,337.291259765625,294.4349060058594,370.27264404296875,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04005449418226, 'lng': -84.32187654666063}, 'pano_id': '5X8p5Ht8ivQ-moSAlzudmw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7635068297386169,542.287353515625,357.83758544921875,639.694091796875,399.16070556640625,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04005449418226, 'lng': -84.32187654666063}, 'pano_id': '5X8p5Ht8ivQ-moSAlzudmw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6512658596038818,0.01995563507080078,319.443359375,14.327445983886719,349.57177734375,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04005449418226, 'lng': -84.32187654666063}, 'pano_id': '5X8p5Ht8ivQ-moSAlzudmw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8210873603820801,129.02841186523438,341.89202880859375,190.77520751953125,386.43756103515625,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.88552242939926, 'lng': -84.24787960235474}, 'pano_id': 'Q03YcSYsrVEn4zTZw9_GSA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5791986584663391,314.81439208984375,323.6448974609375,348.15911865234375,333.52093505859375,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.88552242939926, 'lng': -84.24787960235474}, 'pano_id': 'Q03YcSYsrVEn4zTZw9_GSA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8601977229118347,232.8321533203125,351.1983642578125,296.49017333984375,391.4866943359375,"[{'copyright': '© Google', 'date': '2024-11', 'location': {'lat': 33.70090443726705, 'lng': -84.42920460928647}, 'pano_id': 'UpOoFZtBrL4p521zhqbM1Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.762384831905365,323.7105712890625,344.34539794921875,373.1505126953125,391.1986083984375,"[{'copyright': '© Google', 'date': '2024-11', 'location': {'lat': 33.70090443726705, 'lng': -84.42920460928647}, 'pano_id': 'UpOoFZtBrL4p521zhqbM1Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6542491316795349,483.4884033203125,345.6631164550781,534.177734375,368.9563293457031,"[{'copyright': '© Google', 'date': '2024-11', 'location': {'lat': 33.70090443726705, 'lng': -84.42920460928647}, 'pano_id': 'UpOoFZtBrL4p521zhqbM1Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5730576515197754,419.52056884765625,334.45404052734375,438.46881103515625,344.42047119140625,"[{'copyright': '© Google', 'date': '2024-11', 'location': {'lat': 33.70090443726705, 'lng': -84.42920460928647}, 'pano_id': 'UpOoFZtBrL4p521zhqbM1Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5010097026824951,499.24481201171875,345.755615234375,533.8666381835938,369.650634765625,"[{'copyright': '© Google', 'date': '2024-11', 'location': {'lat': 33.70090443726705, 'lng': -84.42920460928647}, 'pano_id': 'UpOoFZtBrL4p521zhqbM1Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7180859446525574,508.15313720703125,322.47003173828125,559.7736206054688,339.125,"[{'copyright': '© Google', 'date': '2017-03', 'location': {'lat': 33.9264079402694, 'lng': -84.33661378598093}, 'pano_id': 'lsehoQTuHue8OK_IB7EJTA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.9415441155433655,461.567626953125,393.52520751953125,639.52099609375,621.5703735351562,"[{'copyright': '© Google', 'date': '2024-01', 'location': {'lat': 33.85408153291555, 'lng': -84.35776137639671}, 'pano_id': '7PQ6iTFUqoX2Dvd23MWfng', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.784608781337738,347.43463134765625,341.1048583984375,418.43646240234375,371.69677734375,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.96085125970971, 'lng': -84.36567272484606}, 'pano_id': 'zJI3C-j_2J9QGK80Xb7hkw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.664754331111908,198.13168334960938,337.5020751953125,222.04849243164062,350.67529296875,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.96085125970971, 'lng': -84.36567272484606}, 'pano_id': 'zJI3C-j_2J9QGK80Xb7hkw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6050330996513367,1.4853057861328125,339.2869873046875,87.90608215332031,375.7442626953125,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.96085125970971, 'lng': -84.36567272484606}, 'pano_id': 'zJI3C-j_2J9QGK80Xb7hkw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8682901859283447,457.1458740234375,321.78167724609375,554.1475830078125,355.59368896484375,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 34.03584611489248, 'lng': -84.34284251837465}, 'pano_id': 'yICamsJjruF8rVtsAuA6Ug', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8129777312278748,364.76751708984375,327.918701171875,454.7432861328125,368.1971435546875,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 34.03584611489248, 'lng': -84.34284251837465}, 'pano_id': 'yICamsJjruF8rVtsAuA6Ug', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
fire hydrant,0.5979236364364624,262.2344970703125,338.0707702636719,276.128173828125,363.4138488769531,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 34.03584611489248, 'lng': -84.34284251837465}, 'pano_id': 'yICamsJjruF8rVtsAuA6Ug', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5661928057670593,529.1470947265625,315.3954772949219,580.4779052734375,348.7972717285156,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.88096116438614, 'lng': -84.32054567215948}, 'pano_id': '2Iyutyp3uJ_aNGE3yDoDyg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8578870296478271,263.4083251953125,351.9847412109375,365.970947265625,415.02001953125,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.84783055415373, 'lng': -84.3674971716971}, 'pano_id': '66M9Eh0xGWtwJke_8NoRDg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6671688556671143,155.57211303710938,326.7115173339844,178.14346313476562,346.1536560058594,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.84783055415373, 'lng': -84.3674971716971}, 'pano_id': '66M9Eh0xGWtwJke_8NoRDg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5806820392608643,20.383811950683594,302.559326171875,67.38459014892578,317.75885009765625,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 34.03140199598932, 'lng': -84.35280365863815}, 'pano_id': 'KPkc9SAAXXSnrDpwK5lfgw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7441126108169556,311.9486083984375,338.85870361328125,471.529296875,420.44134521484375,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.99584797772514, 'lng': -84.34958362681455}, 'pano_id': 'ZLrzg0nLSi8NOnwP2cqh3Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7035088539123535,219.21286010742188,335.39501953125,247.79086303710938,352.54278564453125,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.99584797772514, 'lng': -84.34958362681455}, 'pano_id': 'ZLrzg0nLSi8NOnwP2cqh3Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7522472739219666,47.88975524902344,306.7154235839844,92.12351989746094,320.5730895996094,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.86963994342801, 'lng': -84.29024535938146}, 'pano_id': 'szbeFA_MTX26djOk6FQTWg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5184845328330994,225.85272216796875,309.11639404296875,240.7744140625,319.39019775390625,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.86963994342801, 'lng': -84.29024535938146}, 'pano_id': 'szbeFA_MTX26djOk6FQTWg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5169681906700134,87.95420837402344,318.784912109375,132.05088806152344,347.74468994140625,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.86963994342801, 'lng': -84.29024535938146}, 'pano_id': 'szbeFA_MTX26djOk6FQTWg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
traffic light,0.5411517024040222,306.8208312988281,195.89926147460938,320.0876159667969,231.73507690429688,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 34.06375603067281, 'lng': -84.29155892389569}, 'pano_id': '8Sd9THQ-Pv_35wo2_p6OHg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8536427617073059,343.2152099609375,335.3092041015625,384.09130859375,370.2744140625,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8160988092422485,390.68109130859375,335.8525390625,441.362060546875,371.0693359375,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7467581033706665,288.9957580566406,334.7738952636719,332.5733947753906,369.2898254394531,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7309520840644836,439.0748291015625,336.0748291015625,496.41015625,372.23822021484375,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6767826080322266,589.4347534179688,341.514892578125,639.5214233398438,373.5299072265625,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6298322081565857,235.4434356689453,332.3153991699219,282.03411865234375,367.4818420410156,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5620123744010925,191.29078674316406,326.7978515625,215.74375915527344,342.7757568359375,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.04263464682828, 'lng': -84.3298105192775}, 'pano_id': 'cusfIMSWc-L5idCVWDEvSg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7940345406532288,290.06011962890625,355.01611328125,379.16131591796875,442.5350341796875,"[{'copyright': '© Google', 'date': '2024-11', 'location': {'lat': 33.85741491159719, 'lng': -84.20772967945149}, 'pano_id': 'gtgziqXTO_ccxTJbJYWU1w', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8011181354522705,114.03703308105469,324.6961364746094,166.7985382080078,352.1558532714844,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 34.03082281525691, 'lng': -84.33840301777084}, 'pano_id': 'ehnggFsPmhqdnO-6I6AaAw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7332071661949158,21.188079833984375,317.7484130859375,51.75248718261719,338.5443115234375,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 34.03082281525691, 'lng': -84.33840301777084}, 'pano_id': 'ehnggFsPmhqdnO-6I6AaAw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5926986336708069,60.92180252075195,320.11822509765625,84.33824157714844,333.49249267578125,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 34.03082281525691, 'lng': -84.33840301777084}, 'pano_id': 'ehnggFsPmhqdnO-6I6AaAw', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5117635726928711,203.71278381347656,331.5992431640625,217.88230895996094,342.32440185546875,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.86498485255883, 'lng': -84.38078188615425}, 'pano_id': 'agLuVRZCeCrVLTlr9ndFTg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8636025190353394,114.95564270019531,347.29010009765625,156.7655487060547,377.85064697265625,"[{'copyright': '© Google', 'date': '2024-03', 'location': {'lat': 34.05682020852157, 'lng': -84.28643453256754}, 'pano_id': 'z4voYUzs2rIdKgXAeoVv4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7360270619392395,439.8697204589844,329.28424072265625,491.0226745605469,350.17034912109375,"[{'copyright': '© Google', 'date': '2024-03', 'location': {'lat': 34.05682020852157, 'lng': -84.28643453256754}, 'pano_id': 'z4voYUzs2rIdKgXAeoVv4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7098530530929565,404.80072021484375,327.8460693359375,442.44488525390625,345.5013427734375,"[{'copyright': '© Google', 'date': '2024-03', 'location': {'lat': 34.05682020852157, 'lng': -84.28643453256754}, 'pano_id': 'z4voYUzs2rIdKgXAeoVv4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.525123655796051,156.13531494140625,337.96185302734375,172.49359130859375,349.60577392578125,"[{'copyright': '© Google', 'date': '2024-03', 'location': {'lat': 34.05682020852157, 'lng': -84.28643453256754}, 'pano_id': 'z4voYUzs2rIdKgXAeoVv4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7397003173828125,126.68978881835938,331.41241455078125,147.35086059570312,347.36834716796875,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.84463397464324, 'lng': -84.3718529957887}, 'pano_id': 'tRMuG-LbZp74lU9nty1H4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6619173288345337,154.94253540039062,334.04681396484375,178.95132446289062,353.31915283203125,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.84463397464324, 'lng': -84.3718529957887}, 'pano_id': 'tRMuG-LbZp74lU9nty1H4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6087128520011902,18.44184112548828,346.956298828125,98.96514892578125,397.550048828125,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.84463397464324, 'lng': -84.3718529957887}, 'pano_id': 'tRMuG-LbZp74lU9nty1H4Q', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5588826537132263,79.49607849121094,310.1372985839844,118.72476196289062,322.5395812988281,"[{'copyright': '© Google', 'date': '2023-09', 'location': {'lat': 34.03963548165932, 'lng': -84.30571690932302}, 'pano_id': 'ZzxBs-XQrXYOJQYNofHr6A', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7463159561157227,0.00966644287109375,344.7158203125,69.28606414794922,369.86309814453125,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.91888532402116, 'lng': -84.27988240040135}, 'pano_id': '9bm06i-ySACrRGrKiYP2hA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7287386655807495,111.4756851196289,339.226806640625,144.85751342773438,355.25994873046875,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 33.91888532402116, 'lng': -84.27988240040135}, 'pano_id': '9bm06i-ySACrRGrKiYP2hA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8805564045906067,93.85743713378906,349.4088134765625,141.1370391845703,384.71337890625,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.94610922699603, 'lng': -84.33434151597885}, 'pano_id': '8Xr0qGDgeUXyGj_HUV-Qhg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8276079893112183,162.24050903320312,341.61651611328125,201.66018676757812,370.4322509765625,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.94610922699603, 'lng': -84.33434151597885}, 'pano_id': '8Xr0qGDgeUXyGj_HUV-Qhg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.78123939037323,0.12907028198242188,350.42529296875,58.63636016845703,403.99853515625,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.94610922699603, 'lng': -84.33434151597885}, 'pano_id': '8Xr0qGDgeUXyGj_HUV-Qhg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5844509601593018,40.202613830566406,345.3905029296875,73.49546813964844,378.3629150390625,"[{'copyright': '© Google', 'date': '2024-06', 'location': {'lat': 33.94610922699603, 'lng': -84.33434151597885}, 'pano_id': '8Xr0qGDgeUXyGj_HUV-Qhg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.719580888748169,260.75225830078125,351.23529052734375,304.31085205078125,390.79132080078125,"[{'copyright': '© Google', 'date': '2024-07', 'location': {'lat': 34.08035337995874, 'lng': -84.29464357789107}, 'pano_id': '_pF2ITAgogwCpO6fspIQqQ', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7788185477256775,233.3828582763672,338.8659973144531,331.56182861328125,388.5803527832031,"[{'copyright': '© Google', 'date': '2020-12', 'location': {'lat': 33.89457264005244, 'lng': -84.2367227375655}, 'pano_id': 'vayBBIQoYwvJpFZ4WKXQmA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.76362544298172,29.04576873779297,327.254638671875,70.44577026367188,344.1951904296875,"[{'copyright': '© Google', 'date': '2020-12', 'location': {'lat': 33.89457264005244, 'lng': -84.2367227375655}, 'pano_id': 'vayBBIQoYwvJpFZ4WKXQmA', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.8025479912757874,0.013519287109375,335.68096923828125,68.12300109863281,376.32489013671875,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
traffic light,0.751989483833313,66.11080932617188,101.91011047363281,101.65817260742188,170.9829559326172,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.7519814372062683,471.4659423828125,355.38421630859375,574.6793212890625,391.31597900390625,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.6323914527893066,248.53265380859375,335.8389892578125,263.823974609375,347.6568603515625,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
traffic light,0.6135925054550171,213.87693786621094,97.37117004394531,253.8275604248047,167.01820373535156,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.606853723526001,183.84271240234375,336.06597900390625,211.69976806640625,350.08380126953125,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
car,0.5999592542648315,597.1522216796875,373.248779296875,639.70068359375,418.00506591796875,"[{'copyright': '© Google', 'date': '2023-04', 'location': {'lat': 33.98616522098882, 'lng': -84.34145401658051}, 'pano_id': 'DopTvYcDb5aozDUYTLjFJg', 'status': 'OK', '_file': 'gsv_0.jpg'}]"
